2.985;0.1023103
2.99;0.102679
2.995;0.1030468
3;0.1034138
3.005;0.1037802
3.01;0.1041457
3.015;0.1045103
3.02;0.1048741
3.025;0.1052372
3.03;0.1055997
3.035;0.1059613
3.04;0.1063222
3.045;0.1066824
3.05;0.107042
3.055;0.107401
3.06;0.1077592
3.065;0.1081168
3.07;0.1084738
3.075;0.1088303
3.08;0.1091862
3.085;0.1095414
3.09;0.1098961
3.095;0.1102503
3.1;0.1106041
3.105;0.1109573
3.11;0.11131
3.115;0.1116622
3.12;0.1120139
3.125;0.1123654
3.13;0.1127164
3.135;0.1130669
3.14;0.113417
3.145;0.1137668
3.15;0.1141163
3.155;0.1144654
3.16;0.1148141
3.165;0.1151626
3.17;0.1155107
3.175;0.1158586
3.18;0.1162063
3.185;0.1165537
3.19;0.1169008
3.195;0.1172477
3.2;0.1175945
3.205;0.1179411
3.21;0.1182876
3.215;0.118634
3.22;0.1189803
3.225;0.1193266
3.23;0.1196728
3.235;0.120019
3.24;0.1203653
3.245;0.1207116
3.25;0.1210579
3.255;0.1214042
3.26;0.1217506
3.265;0.1220971
3.27;0.1224436
3.275;0.1227902
3.28;0.1231369
3.285;0.1234838
3.29;0.1238308
3.295;0.1241779
3.3;0.1245253
3.305;0.1248728
3.31;0.1252205
3.315;0.1255684
3.32;0.1259166
3.325;0.1262651
3.33;0.1266138
